source,target
core/operational_intelligence/action_plan/atlas_command_center_action_plan.dart,core/operational_intelligence/action_plan/atlas_reproductive_strategy_screen.dart
core/operational_intelligence/action_plan/atlas_command_center_action_plan.dart,core/operational_intelligence/action_plan/atlas_reproductive_strategy_service.dart
core/operational_intelligence/action_plan/atlas_command_center_action_plan.dart,core/operational_intelligence/action_plan/atlas_results_intelligence_screen.dart
core/operational_intelligence/action_plan/atlas_command_center_action_plan.dart,core/operational_intelligence/action_plan/atlas_strategy_performance_screen.dart
core/operational_intelligence/action_plan/atlas_command_center_action_plan.dart,core/operational_intelligence/action_plan/atlas_strategy_performance_service.dart
core/operational_intelligence/action_plan/atlas_command_center_action_plan.dart,core/operational_intelligence/action_plan/atlas_team_management_screen.dart
core/operational_intelligence/action_plan/atlas_command_center_action_plan.dart,core/operational_intelligence/action_plan/atlas_team_member.dart
core/operational_intelligence/action_plan/atlas_command_center_action_plan.dart,core/operational_intelligence/action_plan/atlas_team_member_selector.dart
core/operational_intelligence/action_plan/atlas_command_center_action_plan.dart,core/operational_intelligence/action_plan/atlas_team_member_service.dart
core/operational_intelligence/action_plan/atlas_command_center_action_plan.dart,core/operational_intelligence/action_plan/atlas_team_workload.dart
core/operational_intelligence/action_plan/atlas_command_center_action_plan.dart,core/operational_intelligence/action_plan/atlas_team_workload_service.dart
core/operational_intelligence/action_plan/atlas_command_center_action_plan_screen.dart,core/contracts/atlas_canonical_types.dart
core/operational_intelligence/action_plan/atlas_command_center_action_plan_screen.dart,core/operational_intelligence/action_plan/atlas_action_attention_screen.dart
core/operational_intelligence/action_plan/atlas_command_center_action_plan_screen.dart,core/operational_intelligence/action_plan/atlas_agriculture_screen.dart
core/operational_intelligence/action_plan/atlas_command_center_action_plan_screen.dart,core/operational_intelligence/action_plan/atlas_asset_maintenance_screen.dart
core/operational_intelligence/action_plan/atlas_command_center_action_plan_screen.dart,core/operational_intelligence/action_plan/atlas_climate_screen.dart
core/operational_intelligence/action_plan/atlas_command_center_action_plan_screen.dart,core/operational_intelligence/action_plan/atlas_command_center_action.dart
core/operational_intelligence/action_plan/atlas_command_center_action_plan_screen.dart,core/operational_intelligence/action_plan/atlas_command_center_action_analytics.dart
core/operational_intelligence/action_plan/atlas_command_center_action_plan_screen.dart,core/operational_intelligence/action_plan/atlas_command_center_action_controller.dart
core/operational_intelligence/action_plan/atlas_command_center_action_plan_screen.dart,core/operational_intelligence/action_plan/atlas_command_center_action_filters.dart
core/operational_intelligence/action_plan/atlas_command_center_action_plan_screen.dart,core/operational_intelligence/action_plan/atlas_command_center_action_update.dart
core/operational_intelligence/action_plan/atlas_command_center_action_plan_screen.dart,core/operational_intelligence/action_plan/atlas_commercial_screen.dart
core/operational_intelligence/action_plan/atlas_command_center_action_plan_screen.dart,core/operational_intelligence/action_plan/atlas_economic_intelligence_screen.dart
core/operational_intelligence/action_plan/atlas_command_center_action_plan_screen.dart,core/operational_intelligence/action_plan/atlas_economic_scenario_screen.dart
core/operational_intelligence/action_plan/atlas_command_center_action_plan_screen.dart,core/operational_intelligence/action_plan/atlas_esg_screen.dart
core/operational_intelligence/action_plan/atlas_command_center_action_plan_screen.dart,core/operational_intelligence/action_plan/atlas_execution_audit_screen.dart
core/operational_intelligence/action_plan/atlas_command_center_action_plan_screen.dart,core/operational_intelligence/action_plan/atlas_execution_meeting_screen.dart
core/operational_intelligence/action_plan/atlas_command_center_action_plan_screen.dart,core/operational_intelligence/action_plan/atlas_execution_weekly_review_screen.dart
core/operational_intelligence/action_plan/atlas_command_center_action_plan_screen.dart,core/operational_intelligence/action_plan/atlas_executive_360_screen.dart
core/operational_intelligence/action_plan/atlas_command_center_action_plan_screen.dart,core/operational_intelligence/action_plan/atlas_executive_intelligence_screen.dart
core/operational_intelligence/action_plan/atlas_command_center_action_plan_screen.dart,core/operational_intelligence/action_plan/atlas_financial_management_screen.dart
core/operational_intelligence/action_plan/atlas_command_center_action_plan_screen.dart,core/operational_intelligence/action_plan/atlas_health_intelligence_screen.dart
core/operational_intelligence/action_plan/atlas_command_center_action_plan_screen.dart,core/operational_intelligence/action_plan/atlas_health_strategy_screen.dart
core/operational_intelligence/action_plan/atlas_command_center_action_plan_screen.dart,core/operational_intelligence/action_plan/atlas_inventory_management_screen.dart
core/operational_intelligence/action_plan/atlas_command_center_action_plan_screen.dart,core/operational_intelligence/action_plan/atlas_meeting_decision_action_sync_card.dart
core/operational_intelligence/action_plan/atlas_command_center_action_plan_screen.dart,core/operational_intelligence/action_plan/atlas_meeting_decision_monitoring_screen.dart
core/operational_intelligence/action_plan/atlas_command_center_action_plan_screen.dart,core/operational_intelligence/action_plan/atlas_nutrition_intelligence_screen.dart
core/operational_intelligence/action_plan/atlas_command_center_action_plan_screen.dart,core/operational_intelligence/action_plan/atlas_nutrition_strategy_screen.dart
core/operational_intelligence/action_plan/atlas_command_center_action_plan_screen.dart,core/operational_intelligence/action_plan/atlas_pasture_management_screen.dart
core/operational_intelligence/action_plan/atlas_command_center_action_plan_screen.dart,core/operational_intelligence/action_plan/atlas_pasture_strategy_screen.dart
core/operational_intelligence/action_plan/atlas_command_center_action_plan_screen.dart,core/operational_intelligence/action_plan/atlas_people_management_screen.dart
core/operational_intelligence/action_plan/atlas_command_center_action_plan_screen.dart,core/operational_intelligence/action_plan/atlas_reproductive_intelligence_screen.dart
core/operational_intelligence/action_plan/atlas_command_center_action_plan_screen.dart,core/operational_intelligence/action_plan/atlas_reproductive_strategy_screen.dart
core/operational_intelligence/action_plan/atlas_command_center_action_plan_screen.dart,core/operational_intelligence/action_plan/atlas_results_intelligence_screen.dart
core/operational_intelligence/action_plan/atlas_command_center_action_plan_screen.dart,core/operational_intelligence/action_plan/atlas_strategy_performance_screen.dart
core/operational_intelligence/action_plan/atlas_command_center_action_plan_screen.dart,core/operational_intelligence/action_plan/atlas_team_management_screen.dart
core/operational_intelligence/action_plan/atlas_command_center_action_plan_screen.dart,core/operational_intelligence/action_plan/atlas_team_member.dart
core/operational_intelligence/action_plan/atlas_command_center_action_plan_screen.dart,core/operational_intelligence/action_plan/atlas_team_member_selector.dart
core/operational_intelligence/action_plan/atlas_command_center_action_service.dart,core/contracts/atlas_canonical_types.dart
core/operational_intelligence/action_plan/atlas_command_center_action_service.dart,core/events/atlas_event.dart
core/operational_intelligence/action_plan/atlas_command_center_action_service.dart,core/events/atlas_event_bus.dart
core/operational_intelligence/action_plan/atlas_command_center_action_service.dart,core/operational_intelligence/action_plan/atlas_command_center_action.dart
core/operational_intelligence/action_plan/atlas_command_center_action_service.dart,core/operational_intelligence/action_plan/atlas_execution_audit_service.dart
core/operational_intelligence/action_plan/atlas_command_center_action_service.dart,core/operational_intelligence/atlas_operational_priority.dart
core/operational_intelligence/action_plan/atlas_command_center_action_update_service.dart,core/events/atlas_event.dart
core/operational_intelligence/action_plan/atlas_command_center_action_update_service.dart,core/events/atlas_event_bus.dart
core/operational_intelligence/action_plan/atlas_command_center_action_update_service.dart,core/operational_intelligence/action_plan/atlas_command_center_action.dart
core/operational_intelligence/action_plan/atlas_command_center_action_update_service.dart,core/operational_intelligence/action_plan/atlas_command_center_action_update.dart
core/operational_intelligence/action_plan/atlas_commercial_screen.dart,core/operational_intelligence/action_plan/atlas_command_center_action_controller.dart
core/operational_intelligence/action_plan/atlas_commercial_screen.dart,core/operational_intelligence/action_plan/atlas_commercial_models.dart
core/operational_intelligence/action_plan/atlas_commercial_screen.dart,core/operational_intelligence/action_plan/atlas_commercial_service.dart
core/operational_intelligence/action_plan/atlas_commercial_service.dart,core/operational_intelligence/action_plan/atlas_commercial_models.dart
core/operational_intelligence/action_plan/atlas_decision_action_auto_sync_service.dart,core/operational_intelligence/action_plan/atlas_meeting_decision_action_sync_result.dart
core/operational_intelligence/action_plan/atlas_decision_action_auto_sync_service.dart,core/operational_intelligence/action_plan/atlas_meeting_decision_action_sync_service.dart
