path,module,layer,role,lines,bytes,local_import_count,external_import_count,public_declarations,is_screen,has_navigation,incoming_references
core/operational_intelligence/atlas_command_center_cache_entry.dart,core,operational_intelligence,support,33,922,2,0,AtlasCommandCenterCacheEntry,False,False,1
core/operational_intelligence/atlas_command_center_cache_service.dart,core,operational_intelligence,service/engine,140,3496,4,0,AtlasCommandCenterCacheService,False,False,3
core/operational_intelligence/atlas_command_center_cached_service.dart,core,operational_intelligence,service/engine,51,1648,3,0,AtlasCommandCenterCachedService,False,False,2
core/operational_intelligence/atlas_command_center_controller.dart,core,operational_intelligence,service/engine,88,2436,4,1,AtlasCommandCenterController,False,False,1
core/operational_intelligence/atlas_command_center_reactive_runtime.dart,core,operational_intelligence,support,58,1927,5,0,AtlasCommandCenterReactiveRuntime,False,False,1
core/operational_intelligence/atlas_command_center_runtime.dart,core,operational_intelligence,support,60,2137,8,0,AtlasCommandCenterRuntime,False,False,4
core/operational_intelligence/atlas_command_center_scope.dart,core,operational_intelligence,support,32,984,1,1,AtlasCommandCenterScope,False,False,1
core/operational_intelligence/atlas_command_center_service.dart,core,operational_intelligence,service/engine,66,2353,5,0,AtlasCommandCenterService,False,False,2
core/operational_intelligence/atlas_command_center_snapshot.dart,core,operational_intelligence,support,33,1118,4,0,AtlasCommandCenterSnapshot,False,False,13
core/operational_intelligence/atlas_command_center_state.dart,core,operational_intelligence,support,58,1822,2,0,AtlasCommandCenterState,False,False,3
core/operational_intelligence/atlas_command_center_store.dart,core,operational_intelligence,service/engine,89,2200,3,1,AtlasCommandCenterStore,False,False,2
core/operational_intelligence/atlas_command_center_version.dart,core,operational_intelligence,support,16,337,0,0,AtlasCommandCenterVersion,False,False,3
core/operational_intelligence/atlas_command_center_version_service.dart,core,operational_intelligence,service/engine,61,1634,2,0,AtlasCommandCenterVersionService,False,False,3
core/operational_intelligence/atlas_operational_domain.dart,core,operational_intelligence,support,44,1085,0,0,AtlasOperationalDomain,False,False,4
core/operational_intelligence/atlas_operational_insight.dart,core,operational_intelligence,support,28,746,1,0,AtlasOperationalInsight,False,False,7
core/operational_intelligence/atlas_operational_insight_service.dart,core,operational_intelligence,service/engine,204,6804,6,1,AtlasOperationalInsightService,False,False,1
core/operational_intelligence/atlas_operational_intelligence.dart,core,operational_intelligence,support,4,188,0,0,,False,False,0
core/operational_intelligence/atlas_operational_invalidation.dart,core,operational_intelligence,support,38,1029,1,0,AtlasOperationalInvalidation,False,False,3
core/operational_intelligence/atlas_operational_invalidation_service.dart,core,operational_intelligence,service/engine,123,4336,3,0,AtlasOperationalInvalidationService,False,False,1
core/operational_intelligence/atlas_operational_metrics.dart,core,operational_intelligence,support,30,852,0,0,AtlasOperationalMetrics,False,False,2
core/operational_intelligence/atlas_operational_metrics_service.dart,core,operational_intelligence,service/engine,104,3013,3,1,AtlasOperationalMetricsService,False,False,1
core/operational_intelligence/atlas_operational_priority.dart,core,operational_intelligence,support,31,874,2,0,AtlasOperationalPriority,False,False,9
core/operational_intelligence/atlas_operational_priority_service.dart,core,operational_intelligence,service/engine,156,4129,4,1,AtlasOperationalPriorityService,False,False,1
core/operational_intelligence/atlas_operational_timeline.dart,core,operational_intelligence,support,36,903,1,0,AtlasOperationalTimeline,False,False,2
core/operational_intelligence/atlas_operational_timeline_service.dart,core,operational_intelligence,service/engine,63,1992,4,0,AtlasOperationalTimelineService,False,False,1
core/operational_intelligence/presentation/screens/atlas_command_center_details_screen.dart,core,operational_intelligence,screen/widget,862,25377,9,2,AtlasCommandCenterDetailsScreen,True,True,2
core/operational_intelligence/widgets/atlas_command_center_module_card.dart,core,operational_intelligence,screen/widget,334,10985,8,1,AtlasCommandCenterModule | AtlasCommandCenterModuleCard,False,True,6
core/operational_memory/atlas_event_correlation.dart,core,operational_memory,support,34,923,1,0,AtlasEventCorrelation,False,False,3
core/operational_memory/atlas_event_correlation_service.dart,core,operational_memory,service/engine,199,5945,3,1,AtlasEventCorrelationService,False,False,2
core/operational_memory/atlas_operational_memory_entry.dart,core,operational_memory,support,70,1855,2,0,AtlasOperationalMemoryEntry,False,False,10
core/operational_memory/atlas_operational_memory_screen.dart,core,operational_memory,screen/widget,617,18356,9,2,AtlasOperationalMemoryScreen,True,True,1
core/operational_memory/atlas_operational_memory_service.dart,core,operational_memory,service/engine,90,2462,4,0,AtlasOperationalMemoryService,False,False,2
core/orchestrator/atlas_orchestrator_dashboard.dart,core,orchestrator,screen/widget,256,8085,3,1,AtlasOrchestratorDashboard,False,False,1
core/orchestrator/atlas_orchestrator_engine.dart,core,orchestrator,service/engine,67,2236,1,1,AtlasOrchestratorExecution | AtlasOrchestratorEngine,False,False,1
core/orchestrator/atlas_orchestrator_models.dart,core,orchestrator,support,114,3142,0,0,AtlasPipelineStatus | AtlasOrchestratorTask | AtlasOrchestratorRun,False,False,3
core/orchestrator/atlas_orchestrator_repository.dart,core,orchestrator,service/engine,129,3700,1,2,AtlasOrchestratorRepository,False,False,1
core/platform/atlas_external_open_service.dart,core,platform,service/engine,100,2542,0,3,AtlasExternalOpenService | AtlasExternalOpenException,False,False,1
core/presentation/layouts/atlas_main_layout.dart,core,presentation,screen/widget,720,20300,1,1,AtlasMainLayout | AtlasDesktopSidebar | AtlasMobileDrawer | AtlasTopBar | AtlasBrandHeader | AtlasBrandSymbol | AtlasSelectedFarm | AtlasMenuSectionTitle | AtlasNavigationTile | AtlasSidebarUser | AtlasUserAvatar | AtlasNavigationItem,False,False,0
core/reactivity/atlas_reactive_diagnostics.dart,core,reactivity,support,78,1981,1,0,AtlasReactiveTargetDiagnostics | AtlasReactiveDiagnostics,False,False,4
core/reactivity/atlas_reactive_diagnostics_service.dart,core,reactivity,service/engine,156,4394,2,0,AtlasReactiveDiagnosticsService,False,False,3
core/reactivity/atlas_reactive_intelligence.dart,core,reactivity,support,7,258,0,0,,False,False,9
core/reactivity/atlas_reactive_intelligence_coordinator.dart,core,reactivity,support,270,6914,8,1,AtlasReactiveHandler | AtlasReactiveIntelligenceCoordinator,False,False,2
core/reactivity/atlas_reactive_policy.dart,core,reactivity,support,123,4538,2,0,AtlasReactivePolicy,False,False,2
core/reactivity/atlas_reactive_runtime.dart,core,reactivity,support,47,1296,5,0,AtlasReactiveRuntime,False,False,10
core/reactivity/atlas_reactive_target.dart,core,reactivity,support,16,267,0,0,AtlasReactiveTarget,False,False,6
core/reactivity/atlas_reactive_update.dart,core,reactivity,support,23,611,2,0,AtlasReactiveUpdate,False,False,2
core/release_candidate/atlas_release_candidate_models.dart,core,release_candidate,support,29,643,0,0,AtlasReleaseCheck,False,False,1
core/release_candidate/atlas_release_candidate_repository.dart,core,release_candidate,service/engine,28,1134,0,1,AtlasReleaseCandidateRepository,False,False,1
core/release_candidate/atlas_release_candidate_screen.dart,core,release_candidate,screen/widget,277,9551,2,1,AtlasReleaseCandidateScreen,True,False,1
core/services/atlas_canonical_operations_service.dart,core,services,service/engine,61,2257,7,0,AtlasCanonicalOperationsData | AtlasCanonicalOperationsService,False,False,3
core/session/atlas_session_controller.dart,core,session,service/engine,222,7048,5,1,AtlasSessionStatus | AtlasSessionController,False,False,4
core/session/atlas_session_gate.dart,core,session,screen/widget,119,3596,5,1,AtlasSessionGate,False,False,1
core/session/atlas_session_scope.dart,core,session,support,26,912,1,1,AtlasSessionScope,False,False,13
core/settings/atlas_system_settings.dart,core,settings,support,32,901,0,0,AtlasSystemSettings,False,False,3
core/sync/atlas_conflict_resolver.dart,core,sync,model/contract,55,1409,0,0,AtlasConflictStrategy | AtlasConflictDecision | AtlasConflictResolver,False,False,0
core/sync/atlas_sync_engine.dart,core,sync,service/engine,170,4482,2,4,AtlasSyncSummary | AtlasSyncEngine,False,False,2
core/sync/atlas_sync_operation.dart,core,sync,support,36,849,0,0,AtlasSyncOperation,False,False,0
core/sync/atlas_sync_status_button.dart,core,sync,screen/widget,81,1965,1,1,AtlasSyncStatusButton,False,False,0
core/system_center/atlas_system_center_models.dart,core,system_center,support,58,1634,1,0,AtlasSystemModule | AtlasSystemSnapshot,False,False,2
core/system_center/atlas_system_center_repository.dart,core,system_center,service/engine,108,3776,2,1,AtlasSystemCenterRepository,False,False,1
core/system_center/atlas_system_center_screen.dart,core,system_center,screen/widget,255,7957,3,1,AtlasSystemCenterScreen,True,False,1
core/text/atlas_text_normalizer.dart,core,text,support,68,1978,0,1,AtlasTextNormalizer,False,False,10
core/text/atlas_ui_text.dart,core,text,support,62,1737,1,0,AtlasUiText,False,False,42
core/widgets/atlas_empty_state.dart,core,widgets,screen/widget,49,1327,0,1,AtlasEmptyState,False,False,7
core/widgets/atlas_error_state.dart,core,widgets,screen/widget,57,1634,0,1,AtlasErrorState,False,False,1
core/widgets/atlas_feedback.dart,core,widgets,support,82,2505,0,1,AtlasFeedback,False,False,13
core/widgets/atlas_form_actions.dart,core,widgets,screen/widget,65,1939,0,1,AtlasFormActions,False,False,7
core/widgets/atlas_loading_state.dart,core,widgets,screen/widget,25,606,0,1,AtlasLoadingState,False,False,0
core/widgets/atlas_operational_feedback.dart,core,widgets,screen/widget,59,1825,0,1,AtlasLoadErrorState,False,False,6
features/action_plan/data/services/atlas_action_plan_storage_service.dart,action_plan,data,service/engine,51,1546,1,2,AtlasActionPlanStorageService,False,False,4
features/action_plan/domain/adapters/atlas_action_plan_canonical_adapter.dart,action_plan,domain,service/engine,276,9293,5,0,AtlasActionPlanCanonicalAdapter | AtlasActionPlanCanonicalExtension,False,False,1
features/action_plan/domain/models/atlas_action_plan.dart,action_plan,domain,model/contract,230,7222,1,0,AtlasActionPlan | AtlasActionMission | AtlasMissionChecklistItem | AtlasMissionStatus,False,False,10
features/action_plan/domain/services/atlas_action_plan_engine.dart,action_plan,domain,service/engine,150,4894,2,0,AtlasActionPlanEngine,False,False,1
features/action_plan/presentation/screens/atlas_action_plan_screen.dart,action_plan,presentation,screen/widget,492,15546,8,1,AtlasActionPlanScreen,True,True,3
features/analytics/data/atlas_analytics_repository.dart,analytics,data,service/engine,44,1240,1,0,AtlasAnalyticsRepository,False,False,1
features/analytics/presentation/screens/atlas_bi_dashboard_screen.dart,analytics,presentation,screen/widget,187,6244,1,1,AtlasBiDashboardScreen,True,False,0
features/animal/data/services/animal_enterprise_service.dart,animal,data,service/engine,55,1639,2,0,AnimalEnterpriseService,False,False,7
features/animal/data/services/animal_media_remote_service.dart,animal,data,service/engine,153,4107,1,2,AnimalMediaRemoteService | AnimalMediaRemoteException,False,False,2
features/animal/data/services/animal_storage_service.dart,animal,data,service/engine,326,9454,6,2,AnimalStorageService,False,False,8
features/animal/domain/models/animal_data.dart,animal,domain,model/contract,287,9814,0,0,AnimalData,False,False,71
features/animal/domain/services/animal_finance_integration_service.dart,animal,domain,service/engine,157,5455,5,0,AnimalFinanceIntegrationService,False,False,1
features/animal/presentation/screens/animal_detail_screen.dart,animal,presentation,screen/widget,6997,242711,108,2,AnimalDetailScreen | AnimalHubSection | AnimalHubNavigation | NavigationModuleRow | AnimalHubHeader | HubPill | SectionTitle | AnimalMetricCard | AnimalHubModuleCard | HubActionCard | AnimalGenealogyInlinePanel | GenealogyPanel | GenealogyNode | AnimalInformationPanel | EmptyHubState,True,True,2
features/animal/presentation/screens/animal_form_screen.dart,animal,presentation,screen/widget,612,25303,4,1,AnimalFormScreen,True,False,2
features/animal/presentation/screens/animal_list_screen.dart,animal,presentation,screen/widget,1051,35599,14,2,AnimalListScreen | AnimalSummaryCard | AnimalCard | AnimalInformation | EmptyAnimalsMessage,True,True,1
features/animal_document/data/services/animal_document_storage_service.dart,animal_document,data,service/engine,216,6385,2,3,AnimalDocumentStorageService,False,False,5
features/animal_document/domain/models/animal_document_data.dart,animal_document,domain,model/contract,193,5079,0,0,AnimalDocumentData,False,False,6
features/animal_document/presentation/screens/animal_document_form_screen.dart,animal_document,presentation,screen/widget,598,19128,1,3,AnimalDocumentFormScreen | AttachmentPreview | AttachmentKind | AttachmentInformation,True,False,1
features/animal_document/presentation/screens/animal_document_list_screen.dart,animal_document,presentation,screen/widget,911,28003,7,1,AnimalDocumentListScreen | DocumentSummaryCard | DocumentCard | DocumentInformation | EmptyDocumentsMessage,True,True,1
